date,time,username,tweet,preprocessing,Nama Universitas,label,geo
2024-04-30,10:47:10,FigoArr,yg lolos program KIPK salah sasaran cakep cakep semua anjirr curiga ada pemain di belakang layar ini mah,lolos program kipk salah sasar cakap cakap anjir curiga ada main layar,,Negative,"<NA>,<NA>"
2024-04-30,10:47:03,outgals,@undipmenfess kipk kebanyakan salah sasaran apa gmnsih,undipmenfess kipk banyak salah sasar gmnsih,Universitas Diponegoro,Positive,"-7.0483698,110.440107056068"
2024-04-30,10:46:35,catnocturnne,sinting bgt responnya kok kaya gaterima gitu ngespill anak kipk yg salah sasaran?? km anak kipk yhh???,sinting responnya gaterima ngespill anak kipk salah sasar anak kipk yhh,,Negative,"<NA>,<NA>"
2024-04-30,10:45:19,usermiaw,KIPK yg salah sasaran itu buat orang orang yg mental miskin wkwk,kipk salah sasar orang orang mental miskin wkwk,,Negative,"<NA>,<NA>"
2024-04-30,10:40:42,coseatlantic,ini cuma Undip aja kah yang lagi ngincer KIPK salah sasaran? seru bgt gua scroll isi nya base undip wkwk,undip kah incar kipk salah sasar seru scroll isi nya base undip wkwk,Universitas Diponegoro,Positive,"-7.0483698,110.440107056068"
2024-04-30,10:38:52,alyaparacetamol,coba yang penerima kipk salah sasaran di um tolong di spill juga dong,coba terima kipk salah sasar um tolong spill,,Negative,"<NA>,<NA>"
2024-04-30,10:38:50,ay23ap,@brunisuh tapi jujur jadi takut salah sasaran ini dijadikan alasan pemerintah buat hilangin bantuan KIPK tapi semoga engga yaa,brunisuh jujur takut salah sasar jadi alas perintah hilang bantu kipk moga ya,,Negative,"<NA>,<NA>"
2024-04-30,10:36:13,Hoshiides,Spall spill kipk salah sasaran undip emang seru. Tp aku jg setuju kalo akan lebih keren andai seluruh mahasiswa bisa bersatu &amp; berserikat buat demo turunin ukt,spall spill kipk salah sasar undip seru tuju keren andai mahasiswa satu serikat demo turunin ukt,Universitas Diponegoro,Positive,"-7.0483698,110.440107056068"
2024-04-30,10:32:34,raarrrwww,@jjhoneyss @undipmenfess gokilll bener dah ni hidup anak2 kipk salah sasaran. kok bisa ya keterima,jjhoneyss undipmenfess gila nih hidup anak anak kipk salah sasar ya terima,Universitas Diponegoro,Positive,"-7.0483698,110.440107056068"
2024-04-30,10:31:00,otamosay,@undipmenfess sering bgt ya kipk salah sasaran gini https://t.co/Drrxwwu6Ba,undipmenfess ya kipk salah sasar,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,10:30:07,pra_seeu,allah emang ga tidur karma makan hak orang lain sampe aib nya ke bongkar se akar²nya . aku yg kelas menengah engap bngt mau ikut kipk ga berani karna takut ada yang lebih membutuhkan. liat kipk yg pada salah sasaran rasanya aku pen nangis aja,allah tidur karma makan hak orang aib nya bongkar akar nya kelas tengah pengap kipk berani takut ada butuh lihat kipk salah sasar menang,Universita Teuku Umar,Negative,"4.14449791067428,96.2034255956254"
2024-04-30,10:26:50,msdelicatenr_,@tanyarlfes Suka bingung gimana cerita KIPK dll bisa salah sasaran kayak pernah KTP ku kok bisa masuk list penerima bansos semacamnya gitu sampe ga bisa daftar kartu prakerja di tolak mulu,tanyarlfes suka bingung cerita kipk salah sasar kartu tanda duduk ku masuk list terima bansos macam daftar kakak prakerja tolak,Universitas Negeri Gorontalo,Negative,"0.5546668,123.062666148111"
2024-04-30,10:23:28,gxviinnn,gaabis pikir lagi kok bisa KIPK salah sasaran tuh gimana,habis pikir kipk salah sasar,,Neutral,"<NA>,<NA>"
2024-04-30,10:21:13,daegguy,@undipmenfess ini pasti sendernya salah satu penerima kipk yg salah sasaran itu,undipmenfess kirim salah terima kipk salah sasar,Universitas Diponegoro,Positive,"-7.0483698,110.440107056068"
2024-04-30,10:20:23,drasecacc,Eh gak kuat banget ngeliat tweets kipk salah sasaran?? Banyak banget??,eh kuat twit kipk salah sasar,,Negative,"<NA>,<NA>"
2024-04-30,10:18:16,AnllFR990802,@rrrascal__ Aku speak up kek gini sebagai korban yang di bully karena perkara dr beli sbucks 54k padahal mereka gak tau hidup aku kek gimana? Tiap hari raya yang dibahas uang uang uang mereka gak ngerti klo misal gak semua penerima KIPK itu salah sasaran.,rrrascal speak up korban bully perkara beli sbucks 54k hidup raya bahas uang uang uang nge i terima kipk salah sasar,,Negative,"<NA>,<NA>"
2024-04-30,10:17:52,rubpvy,seru bgt org org pd spill kipk salah sasaran keep it up!,seru orang orang spill kipk salah sasar keep it up,,Neutral,"<NA>,<NA>"
2024-04-30,10:11:51,zwkiii,@lchizue Jangankan KIPK bidikmisi aja banyak yg salah sasaran,lchizue kipk bidikmisi salah sasar,,Neutral,"<NA>,<NA>"
2024-04-30,10:10:23,veetacam,@adharaf_ @undipmenfess Another day another salah satu KIPK salah sasaran lagi,adharaf undipmenfess another day another salah kipk salah sasar,Universitas Diponegoro,Neutral,"-7.0483698,110.440107056068"
2024-04-30,10:09:12,lunarshelter,Inipun gasadar diri juga. Kesel bgt bbrp hari ini ngeliat kipk ga tepat sasaran padahal jauh lebih banyak mahasiswa/i dari keluarga menengah yang butuh bantuan buat bayar ukt tapi gadapat hanya karena salah satu ortu nya pns. Memang kontol,ini sadar kesal kipk sasar mahasiswa i keluarga tengah butuh bantu bayar ukt gadapat salah o nya pegawai negeri sipil kontol,Universita Teuku Umar,Negative,"4.14449791067428,96.2034255956254"
2024-04-30,09:31:39,staygittarius,perasaan tiap hari ada aja yg kena spill kipk salah sasaran,asa ada kena spill kipk salah sasar,,Positive,"<NA>,<NA>"
2024-04-30,09:28:32,Vwxyz58,@tanyarlfes Kipk bener benee salah sasaran kayak mna sih seleksi nya,tanyarlfes kipk benee salah sasar sih seleksi nya,,Positive,"<NA>,<NA>"
2024-04-30,09:27:21,anaheimenjoyer,@anggapph2 Yeeee kipk aja banyak yang salah sasaran mahasiswa yang harusnya dapet malah ga dapet. Justru kalo memang stan bukan satu satunya jalan kenapa harus ditutup? Kenapa malah mengurangi solusi buat kuliah tanpa terhalang biaya?,anggapph2 iya kipk salah sasar mahasiswa stan satu jalan tutup kurang solusi kuliah halang biaya,Universita Teuku Umar,Positive,"4.14449791067428,96.2034255956254"
2024-04-30,09:25:43,davionnz,Diliat liat ini kipk salah sasaran kebanyakan cewek cewek emang doyan flexing ternyata...,lihat kipk salah sasar banyak cewek cewek suka flexing,,Negative,"<NA>,<NA>"
2024-04-30,09:23:43,astromallet,@tanyakanrl isi tl gw akhir ini: timnas u23 ija kipk ija bully penerima kipk salah sasaran yg lain joce plot twist pelaku bully juga,tanyakanrl isi lini timnas u23 ija kipk ija bully terima kipk salah sasar joce plot twist laku bully,,Negative,"<NA>,<NA>"
2024-04-30,09:22:34,hihanghoyheng,Gud! Lanjutikan laj spall spill penerima dana kipk yang salah sasaran itu biar ga jadi bibit koruptor,gud lanjutikan laj spall spill terima dana kipk salah sasar biar bibit koruptor,,Positive,"<NA>,<NA>"
2024-04-30,09:21:51,needumdbstr,@tanyarlfes kipk ini pas kampus lagi seminar pernah di bahas kl gasalah waktu itu pematerinya dprd prov dari partai merah (cmiiw) ak uda lupa seminarnya 2 tahun lalu. ditanyain mahasiswa tentang kipk salah sasaran malah jawabannya ga memuaskan. disuruh ikut beasiswa dari bupati aja seingetku,tanyarlfes kipk pas kampus seminar bahas salah pater dewan wakil rakyat daerah provinsi ai merah correct me if i am wrong lupa seminar 2 ditanyain mahasiswa kipk salah sasar jawab muas suruh beasiswa bupati ingat,,Positive,"<NA>,<NA>"
2024-04-30,09:20:08,pjmrsha12,@undipmenfess Kenapa ya bantuan dari pemerintah banyak yang salah sasaran. Di kampus gua banyak yang kek gini gaya hidup hedon nongki di cafe mahal tapi malah dpt kipk sialan sedangkan yang hidupnya pas²an ga lolos kipk nya,undipmenfess ya bantu perintah salah sasar kampus gaya hidup boros nongki cafe mahal kipk sial hidup pas an lolos kipk nya,Universitas Diponegoro,Positive,"-7.0483698,110.440107056068"
2024-04-30,09:19:22,nabellafayen,@tanyarlfes Jadi penasaran sistemnya kipk ini gimana kok bisa banyak yang salah sasaran ini rumahnya gak di datengin kah? Kea di cek beneran rumahnya apa bukan perlu foto rumah kan ya?,tanyarlfes penasaran sistem kipk salah sasar rumah datengin kah kea cek benar rumah foto rumah ya,,Positive,"<NA>,<NA>"
2024-04-30,09:18:56,celestialouv,undip rame bgt penerima kipk salah sasaran ya,undip ramai terima kipk salah sasar ya,Universitas Diponegoro,Positive,"-7.0483698,110.440107056068"
2024-04-30,09:18:19,whitenoiice,banyak case kipk salah sasaran yang terungkap jadi ngeri deh. tapi mengingat ini aja baru sampe kosan dengan naik angkot dri kampus ak tidak takut lagi ,case kipk salah sasar ungkap ngeri deh indekos angkut kota kampus takut,Universitas Negeri Gorontalo,Negative,"0.5546668,123.062666148111"
2024-04-30,09:14:25,intndwr,Melihat fenomena kipk salah sasaran rasanya nyesek bgt. Keinget adek sendiri gk lolos kipk padahal bapak cuma pensiunan ptpn yg tiap bulannya hanya dapat 1.250rb,fenomena kipk salah sasar sesal adik lolos kipk pensiun persero batas kebun nusantara bulan 1 250rb,,Negative,"<NA>,<NA>"
2024-04-30,09:14:06,mayahangkito,Padahal mau ganti style dress ke koket koket gitu Eh ternyata style koket estetik template penerima kipk salah sasaran ya ,ganti gaya dress koket koket eh gaya koket estetik template terima kipk salah sasar ya,,Positive,"<NA>,<NA>"
2024-04-30,09:13:59,rosadaaa_,Banyak juga yaaa KIPK salah sasaran. ,ya kipk salah sasar,,Negative,"<NA>,<NA>"
2024-04-30,09:12:52,GorgeousGriffin,@undipmenfess petugas kipk tuh ga kerja apa gimana sih? apa ga ketampar soal salah sasaran sebanyak ini,undipmenfess tugas kipk kerja sih tampar salah sasar,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,09:08:29,gacoanmatah,anjir undip unpad kenapa banyak kipk salah sasaran dah meanwhile waktu daftar gue digetok ukt + spi seharga 1 aerox,anjir undip universitas negeri padjadjaran kipk salah sasar meanwhile daftar getok ukt spi harga 1 aerox,Universitas Padjajaran,Positive,"-6.893198,107.617133933098"
2024-04-30,09:07:12,Sapiderman01,Dak kelar kelar njir per spill an anak beasiswa kipk salah sasaran Undip wkwk base UNSRI lagi off kalu aktif mungkin banyak juga spill spill,dak selesai selesai anjir spill an anak beasiswa kipk salah sasar undip wkwk base unsri off aktif spill spill,Universitas Diponegoro,Positive,"-7.0483698,110.440107056068"
2024-04-30,09:07:11,bibbububibab,seru bgt liatin kipk salah sasaran pada ke spill gini xixi. kata gue mah mending yang belum ke spill ngajuin ngundurin diri duluan dehh sebelum ke spill,seru lihat kipk salah sasar spill xixi mending spill aju undur deh spill,,Positive,"<NA>,<NA>"
2024-04-30,09:05:50,rentrouvaile,pls hrd blacklist aja semua penerima bantuan kipk salah sasaran alias bibit2 koruptor biar pada jera,tolong human resources departement daftar hitam terima bantu kipk salah sasar alias bibit2 koruptor biar jera,,Negative,"<NA>,<NA>"
2024-04-30,08:38:15,Pitik1810,@KamadiksiKIPK @undipmenfess Maksudnya Kamadiksi nyuruh bantu submit form itu ya biar pengurus Kamadiksi bisa bantu terusin laporannya ke pihak rektorat jd lebih cepat ternotice. Sama ky ormawa BEM BLM DLM gt lho. Salah sasaran kalian kl ngatain Kamadiksi krn mereka cm mahasiswa KIPK biasa bkn pegawai,kamadiksikipk undipmenfess maksud kamadiksi suruh bantu submit borang ya biar urus kamadiksi bantu terusin lapor rektorat cepat ternotice ky ormawa badan eksekutif mahasiswa salah sasar maki kamadiksi mahasiswa kipk pegawai,Universitas Diponegoro,Neutral,"-7.0483698,110.440107056068"
2024-04-30,08:32:47,tanyakanrl, KIPK tapi salah sasaran gini kan sama aja korup bisa dipenjara ga sih? gen ask https://t.co/WOds4FGEOv,kipk salah sasar korup penjara sih gen,,Negative,"<NA>,<NA>"
2024-04-30,08:31:25,Fymzoo24,@retnoprmst_ @undipmenfess Lebih tepatnya kipk dulu sering salah sasaran baik di undip dan dimanapun,retnoprmst undipmenfess tepat kipk salah sasar undip mana,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,08:27:42,jjencakes,undip dari kmrn ga berenti2 kipk yang salah sasaran,undip kemarin berenti2 kipk salah sasar,Universitas Diponegoro,Positive,"-7.0483698,110.440107056068"
2024-04-30,08:25:25,sweetbylanarey,syukur penerima kipk yg padahal mampu biayain kuliah sendiri mulai terekspos. stop normalisasi kipk salah sasaran. semoga ini jadi evaluasi pemerintah buat seleksi beasiswa lebih ketat. banyak orang kurang mampu yg lebih pantes disokong pendidikannya drpd influencers ini.,syukur terima kipk biayain kuliah ekspos stop normalisasi kipk salah sasar moga evaluasi perintah seleksi beasiswa ketat orang sokong didik influencers,,Negative,"<NA>,<NA>"
2024-04-30,08:25:13,allboutsuga,ini apa ga ada kinerja baiknya kah para pemerintah? sampe salah sasaran semua yg dapet KIPK. meskipun covid ato gak yg dliat bukan kerjaannya apa tp bahkan sampe rumah dan lingkungan kek mana. bahkan biaya air listrik harta tuh diliat bro.,ada kerja baik kah perintah salah sasar kipk covid dliat kerja rumah lingkung biaya air listrik a bro,Universitas Negeri Gorontalo,Negative,"0.5546668,123.062666148111"
2024-04-30,08:23:56,deardwinary,Buset KIPK Undip banyak bener yg salah sasaran,buset kipk undip salah sasar,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,08:22:49,GorgeousGriffin,@irenesyyaw @undipmenfess yakin petugas ga ada ikut andil dalam salah sasaran kipk?,irenesyyaw undipmenfess tugas ada andil salah sasar kipk,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,08:21:46,nefanara,Gak kaget si emang banyak kasus kayak @digidegu KIPK salah sasaran,kaget sih digidegu kipk salah sasar,,Negative,"<NA>,<NA>"
2024-04-30,08:20:04,lijenoting,Mhs undip yang dapet kipk salah sasaran diliat liat lebih kaya daripada aku yang reguler dulu deh: Lifestyle nya uluh uluh,mahasiswa undip kipk salah sasar lihat reguler deh gaya hidup nya uluh uluh,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,08:20:02,ourskltn,lagi rame KIPK yg salah sasaran aku ada beberapa uneg-uneg yg pengen aku sampaikan berdasarkan pengalaman dan opini pribadi. - A THREAD-,ramai kipk salah sasar ada uneg uneg dasar alam opini pribadi a thread,,Negative,"<NA>,<NA>"
2024-04-30,08:14:15,kyutiees01,@undipmenfess Heh @Kemdikbud_RI Pak katanya merdeka belajar tapi sistem kipk untuk merdekain belajar mereka yang kurang mampu dalam segi finansial malah salah sasaran tapi ini gak satu atau dua orang loh banyak banget dan udah jadi rahasia umum tolong perbaiki lagi survei penerimanya,undipmenfess he kemdikbud ri merdeka ajar sistem kipk merdekain ajar segi finansial salah sasar orang rahasia tolong baik survei terima,Universitas Diponegoro,Neutral,"-7.0483698,110.440107056068"
2024-04-30,08:07:43,pusinkbeut,@undipmenfess lama² buat menfess baru. kipkfess untuk mengawal para penerima kipk biar g salah sasaran,undipmenfess menfess kipkfess awal terima kipk biar salah sasar,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,08:02:22,by_soo22,@undipmenfess Harus dibenahi sih ini salah sasaran satu per satu mulai keluar ini kipk bitch nya.,undipmenfess benah sih salah sasar kipk bitch nya,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,07:59:50,_astronooot,@ufuffufff @tanyakanrl banyak anak kipk yg gagal terus yg lolos malah orang kaya ka base on pengalaman yg aku liat aja kipk salah sasaran tuh banyak bgtt tapi gapernah dibenahi huft,ufuffufff tanyakanrl anak kipk gagal lolos orang kakak base on alam lihat kipk salah sasar benah duh,,Negative,"<NA>,<NA>"
2024-04-30,07:59:04,lovelyjensung,Edan banyak banget kasus kipk salah sasaran Jengkel liatnya asli Yang asli orang mampu pliss lah jangan ambil hak orang lain gitu lho malah dibuat foya foya dll ,edan kipk salah sasar jengkel lihat asli asli orang please ambil hak orang foya foya,,Negative,"<NA>,<NA>"
2024-04-30,07:58:12,pepenntiaw,Itu yang dapet kipk di undip tu emang pada salah sasaran apa gimana dah?,kipk undip salah sasar,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,07:57:41,ourskltn,lagi rame KIPK yg salah sasaran tapi emang si kebanyakan anak KIPK lifestylenya lebih Hedon dibanding beasiswa orang tua sebagian kecil KIPK tepat sasaran untuk temen-temen yg bener bener kekurangan. sisanya tau sendiri lah wkwkwkwkwkwkwk.,ramai kipk salah sasar sih banyak anak kipk lifestylenya boros banding beasiswa orang tua kipk sasar teman teman kurang sisa wkwk,,Negative,"<NA>,<NA>"
2024-04-30,07:56:28,netevoispas,banyak banget salah sasaran kipk ini emg kudu dibenahi abis abisan sih abis ini biar ga salah tembak,salah sasar kipk benah habis habis sih habis biar salah tembak,,Negative,"<NA>,<NA>"
2024-04-30,07:55:11,hycutiekkyu,miris yak liatin orang2 kaya dapet beasiswa kipk.... miris nih Indonesia bener2 salah sasaran beasiswanya (walau ada bbrp yang tepat juga),miris ya lihat orang orang beasiswa kipk miris nih indonesia salah sasar beasiswa ada,,Negative,"<NA>,<NA>"
2024-04-30,07:50:28,undipmenfess,sampe bisa dinyatakan lulus kipk atau emang yang nyeleksi nya ga bener sampe bisa banyak salah sasaran? -dips!,nyata lulus kipk nyeleksi nya salah sasar dips,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,07:48:15,ktaermjh,@undipmenfess semua penerima kipk salah sasaran undip lagi ketar-ketir,undipmenfess terima kipk salah sasar undip ketar tir,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,07:47:43,fvckakashi,@undipmenfess banyak amat dah ini kipk salah sasaran buset,undipmenfess kipk salah sasar buset,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,07:43:48,aya_naayu,Di undip dari kemaren banyak spill an kipk salah sasaran,undip kemarin spill an kipk salah sasar,Universitas Diponegoro,Neutral,"-7.0483698,110.440107056068"
2024-04-30,07:40:15,tehbakar,@undipmenfess Sendernyaaa anak kipk yang hedon trs takut di spilll di base yaaaa. Semoga kamu bukan penerima yg salah sasaran yak,undipmenfess sendernyaaa anak kipk boros takut spilll base ya moga terima salah sasar ya,Universitas Diponegoro,Neutral,"-7.0483698,110.440107056068"
2024-04-30,07:34:24,semangatyokk_,Sehat-sehat orang tua yang bayarin ukt anaknya pake kerja keras sendiri + mahasiswa yang harus kerja buat bayar ukt Ga yang mengandalkan udahlah pake KIPK aja ntar fotonya pake rumah nenek eh Maaf marahin aja kalau mau marah tp emg ak lg emosi sama kipk salah sasaran:),sehat sehat orang tua bayar ukt anak pakai kerja keras mahasiswa kerja bayar ukt andal pakai kipk foto pakai rumah nenek eh maaf marah marah emosi kipk salah sasar,,Negative,"<NA>,<NA>"
